ingreso_mensual,edad,temperatura_c,peso_kg,talla_cm,frecuencia_cardiaca,ciudad_CDMX,ciudad_Guadalajara,ciudad_Monterrey,ciudad_Puebla,ciudad_Toluca,tipo_servicio_basico,tipo_servicio_estandar,tipo_servicio_premium,nivel,codigo_serie,referencia
0.9985124390869454,-1.2,0.6670210471730555,-2.4486074375183065,-1.93762483676967,0.9840719503160015,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-290965
2.974301102846884,0.0,-0.20311497759300443,-0.3936404506593187,0.2089950324278274,-0.8690821223736019,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-796410
-0.632162092844319,0.2,-0.5043192259912469,1.149755826017348,0.0,-1.2533860346045755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,REF-196629
2.991638881764555,-0.9,1.1969346077780878,0.3275224746802772,0.468680469451477,-0.5024263922705603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-877033
-0.22190305206463196,-0.9,0.12693021291365378,-1.0754047177734054,1.1349397380185955,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-995322
0.0,-1.1,-0.5547636721062099,0.6095367890662989,0.5304195738628334,-1.661027560255167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,REF-586514
-0.602718645806617,-1.7,0.08180721596298296,1.080913135571623e-15,0.0,-1.2051511851140135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REF-405675
1.7707104385739934,1.3,-2.437396189102832,0.46200638181367565,0.0520605239173369,1.1329197729417473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,REF-576820
-1.2236983842010771,-1.8,-0.4991435877341237,-0.10530589550471041,0.0,1.4559435345522829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REF-773051
0.0,1.8,-0.5442067326372564,2.6876333895339095,-1.1299841940021529,0.3960405225645738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,REF-486830
0.7908694537060785,0.9,1.9387399701384924,0.3843254095732861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-251448
-0.04698640677096692,0.0,1.5118179027108952e-14,-1.3896990101453621,0.113730065212931,-1.9672938786238634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-384813
-0.6493972813541934,0.6,7.659820979274551,-0.5101871111883124,2.206256360035501,-3.244640035050053,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REF-525902
-0.893870223134137,-0.4,-0.2861179801097249,0.26695565923833453,1.9909086583099689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REF-933379
-0.40995126955629646,0.0,-0.008701697153271399,0.8615458247276001,0.37361193042011054,-1.3454640665896247,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-541973
0.7934342139010002,0.3,-0.723270313984253,1.080913135571623e-15,-1.017320168849136,-0.6016447309227935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,REF-554857
-1.3100795075660425,0.9,1.5118179027108952e-14,-0.47349674574416173,1.847904383454766,0.2858798228562752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,REF-712869
0.0,-1.4,0.7640597059086214,1.0075193337700816,1.1948844590920273,-0.8551940372186836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-833215
0.11746601692741729,0.0,1.5118179027108952e-14,1.080913135571623e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,REF-999284
0.6859194665298795,0.9,-0.6244889883087376,-0.9030683782952751,0.6671809849641513,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-994183
3.832264683252116,-0.6,1.7830820075235942,-1.7739883956956406,0.31249261156049474,-0.0892297095092222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-166326
-1.2753013593229032,0.2,1.5118179027108952e-14,-0.979909701162849,-0.407420261764045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-132788
0.2545268017440369,-0.6,1.5118179027108952e-14,0.4908609307534256,0.3730330949851833,-0.3654331665281265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,REF-871088
-0.23390612977686587,0.0,-0.7243484806409257,0.03406077839700172,0.12878884676151914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,REF-147729
0.15008976660682227,-0.7,-1.036383268749641,0.8154175467102067,-0.5844957390944437,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-303073
1.1972300589894844,0.0,-0.4446034998360339,0.8683712863118763,1.3267313027960324,0.4616121629912645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-531291
0.21636317004360092,-0.2,-1.09369670010213,0.3208090562008768,0.9696347391763653,2.500135930611377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-345394
0.0,-0.5,-0.6916134319766647,-1.4430781056984328,0.04344006860388499,-1.7503981566230165,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,REF-121846
0.3158758656065658,-1.4,-1.3826995990255435,1.080913135571623e-15,0.7076354035411271,-0.8924561812216129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-312735
1.3890741215696332,-0.9,0.8060894818070357,0.8284030857782501,0.0,-1.605751675922872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-476502
0.0,0.4,-0.6131251845145136,0.42986877076945573,0.12122756068558953,-0.5876750717732893,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,REF-467740
-1.1797896896640163,-1.1,-0.24652801026887863,-0.42741137154047076,-0.2795309419483489,-0.3224087868280994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,REF-550794
0.7463452167222365,0.7,0.09368324094190766,-0.0963451526578117,-0.05360820349921133,-0.5384464637617079,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-982201
-1.1585534752500641,0.0,1.5118179027108952e-14,1.080913135571623e-15,-1.3157687216920475,0.08700339022285886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,REF-211590
1.4225185945114132,-0.2,0.43167375352547077,0.39668056013640546,0.9663437017679253,-0.5743314108084216,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-858383
-0.7255193639394717,-1.6,1.5118179027108952e-14,1.080913135571623e-15,-1.3164460804604805,-0.15075170356773154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,REF-588759
3.5496281097717364,0.0,0.2972893107701551,-1.1498249301949246,-0.7872011393361658,-0.013825211634368744,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,REF-624294
-0.6622210823288023,0.0,1.5118179027108952e-14,-1.9923270156600543,-1.6817640581917301,-0.7338229962014554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,REF-171582
0.6355475763016158,0.0,1.5118179027108952e-14,0.760689663749888,0.46901145576923403,-0.7886481306803174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-132601
1.537112080020518,-1.0,1.5081115094463602,0.6612087393925202,0.0,0.14144788691097207,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,REF-115111
-0.91213131572198,0.5,1.2010514413988953,0.9257721576442196,0.7572719255360554,0.7061635221390795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,REF-808133
0.0,-0.5,0.8290393483676377,0.0514653197619998,-1.2991113773561729,0.11849062247751872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,REF-690323
-1.3616824826878686,0.0,-0.2962592957263058,-1.448687158289688,-0.4851125941943386,-1.0146140864764335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-881214
-0.38430366760707874,0.7,1.5118179027108952e-14,-0.7271073693768052,0.6329487380709083,0.2564408193071526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-674255
-0.46935111567068477,1.0,0.7072412401380834,-0.4736324267921351,0.13632965777904052,0.6080160955822986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REF-592446
0.0,-1.3,1.115197562238574,1.080913135571623e-15,0.5645291657162161,-0.23533593967569694,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,REF-671800
0.45498845857912285,0.3,-0.11416285602129354,0.1382495333791292,0.4237352857194834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-679677
1.1266478584252373,5.7,1.5118179027108952e-14,-1.7464405510638108,-0.3235468379738821,-0.49682738151385286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,REF-131424
0.0,-2.1,-1.4519610565403684,-0.5351630780898807,0.018863596670532536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-831986
-0.7629648627853296,0.9,1.5118179027108952e-14,1.080913135571623e-15,-0.7467155470216177,1.4210056470854728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REF-406309
-0.0972557065914337,-2.1,-1.2973343874713135,-0.3406174333327273,-0.28074270299634363,-1.7249588723497287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-970892
0.8802256988971531,-0.2,-0.20795858911641216,0.7476457976750355,1.199670805098149,-0.5473354261301868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,REF-617209
-0.844524236983842,0.1,1.5118179027108952e-14,-0.4168796817396957,-2.167779966186888,-1.1981818792606242,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,REF-340599
0.0,1.1,-0.8006799479738703,0.805097550256072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,REF-299337
0.016004103616311875,0.0,1.2854444880386757,0.6538108747895062,-0.9438026324690574,-0.25406879011739203,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-176518
0.0,-0.6,1.8578185337488258,1.080913135571623e-15,-1.9253624034998074,-0.9196311715406811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,REF-396880
-1.1962041549115159,0.0,1.5118179027108952e-14,1.080913135571623e-15,0.0,-1.1515683274001736,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,REF-234760
0.25760451397794304,5.8,0.46564490761246935,-0.1296613521382185,0.671715250124022,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-924670
-0.9607591690176969,2.0,-1.685987051875654,1.0818042637111267,0.45795077930579714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,REF-955075
1.2042062067196717,-0.9,1.2488115455222688,1.080913135571623e-15,1.6113371319709577,0.5172626895691599,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-427697
0.10556552962298026,-0.5,0.9135543331817698,-0.5573089905995995,1.3105148612281763,0.037067189131723084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-726290
1.8856116953064888,-0.9,-0.7402401886420052,-0.6822250171661502,0.12438217365877115,1.593642167389577,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,REF-164428
0.0,0.0,-0.2412948391512514,-0.5103401489381425,0.4246152249544923,0.3591281028617944,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-610017
-0.6722749422928956,-2.0,-0.8135331592263927,-0.2490043082397237,1.2456812126954333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,REF-711262
1.914234419081816,-1.1,-1.0411713261684838,-0.10562093649123451,0.47817999595295185,-0.3445357076839385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-371315
-0.20959220312900745,1.1,-0.7615467090440016,0.3626719751286442,-1.0042145689849309,1.06337680443979,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-911062
0.3026417030007694,0.0,-1.6160486683414104,1.2368060286754319,-0.626904782483923,0.4985069133636311,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-465362
2.2364708899717876,-0.7,0.49267520294021394,0.48749286119905016,1.571410952539911,-0.8955714136605771,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-466959
0.0,-0.4,-0.05290008316255729,-0.5251310177504249,0.8063721246974506,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,REF-302903
-0.20887407027442934,0.9,0.4543386366787343,-0.2584798869629248,-0.1113977917557495,-0.9608873850797827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,REF-897107
0.08350859194665299,-0.6,-0.36488072144510253,1.080913135571623e-15,0.0,1.7511397423875212,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,REF-470152
-1.4103103359835856,0.3,-1.1936787689170558,0.6852758301582245,1.6733637660975713,-1.9648856816056017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,REF-442097
-0.2861246473454732,0.0,-0.7280096471980254,1.080913135571623e-15,1.2895565719130877,-1.093887254747366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-163144
-0.3487047961015645,0.9,0.6707662363877264,1.080913135571623e-15,0.0,1.0827759688559377,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-504483
-0.2933059758912542,-0.4,-1.5023328844405117,1.8259540097676314,0.9800867193883761,0.939124878802715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,REF-246967
-0.8682226211849192,-0.3,0.0061058866464160306,0.17888948216263226,0.1411505846071764,0.6624588214423079,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-216619
-0.3320851500384714,0.0,1.5118179027108952e-14,1.4924049222527362,0.6135703485327955,-0.9002597238143993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-193884
0.0,0.0,1.5118179027108952e-14,-0.6789283064066958,0.9738716656899743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-363092
-1.4461143883046934,-0.5,-0.06097453502138068,-0.5933427054394818,1.0352930974543009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,REF-870916
-1.3026929982046678,-0.9,-0.12407346571837428,1.663625251434609,0.3136557077240462,-0.03189714608727996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,REF-384725
-1.1948704796101564,-1.5,1.5118179027108952e-14,0.22952589175375626,0.0,-0.18500467861493086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-241765
0.0,0.0,-0.14764161903672654,0.1159231298814859,-0.6688619314603529,0.4334592404523419,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-569086
0.2758656065657861,0.0,-0.0796706720941606,0.7327783856478383,-0.9039656665675331,0.3795336448492256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-254548
0.3433700948961272,0.0,1.5118179027108952e-14,0.3750984822048087,1.4620328867204349,-0.7873267176593973,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,REF-494930
-0.3250064119004873,-1.8,0.29170972970370906,-1.5230196082775551,0.13727238936327818,-0.3946906041457845,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-320106
0.8302641703000769,0.0,-0.562823421595737,-1.0483557891366448,0.3844233037876668,-0.41510153746877776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-275134
2.4952038984354963,0.0,1.5118179027108952e-14,0.15752629309016752,0.44701862804999565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-970251
0.49581944088227753,2.0,-0.14534111314102616,1.080913135571623e-15,-0.8755557363620954,0.009504027402347352,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,REF-650704
-1.2481149012567325,-0.2,0.2136371699247722,0.3270452661620587,0.5814548233770794,-1.2566275838981975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,REF-333769
0.0,-0.5,-0.9920788597211848,0.5669958535780364,0.4565066637794217,-2.1845187960490646,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,REF-258264
-0.3596819697358297,0.9,-0.4338955578852459,1.080913135571623e-15,0.0,0.32676634847840336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,REF-436231
-0.39394716593998463,0.0,0.4152602709911651,-1.5228930577720712,-1.18338709593792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-981686
0.8178507309566555,-2.1,0.5288679680091957,1.341340099040299,0.5162787303062969,-0.31579280393197046,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,REF-364037
-0.6757630161579893,0.0,-0.831716990006668,-1.281483720913968,-0.15703484149151933,2.603374420513703,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-433310
-0.7795845088484227,0.0,-0.6265304473936147,1.2376955811331907,1.00140171091334,-2.1358912435762787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,REF-698412
-0.17450628366247756,-1.4,-1.80864764236587,1.06218466597297,0.31531819132165084,-1.3131411934732826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,REF-521281
0.0,1.0,0.3469550632356082,-0.5531248601748828,0.0,0.5359352549041271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,REF-629921
-0.048730443703513725,0.0,0.20541654545070737,0.04906191362342574,-0.5074143598377551,0.7332235843842309,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,REF-796628
0.0,0.0,0.08825002398319773,0.257309889910949,0.016151600858180272,1.7337442585699314,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,REF-131286
-0.10741215696332393,0.0,0.31289231189846733,-1.3556133913195614,0.03755901768653149,-2.023112333666795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-240107
0.0,0.0,0.20239821924642554,1.1984909606268392,-0.7148555097965976,0.9664516501805592,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,REF-787152
-0.45468068735573225,1.7,-0.41987939134844077,0.3027079610835298,0.6657193457391414,0.7913115741448441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,REF-550545
0.7500384714029238,0.8,-0.0891013802866741,-0.9451671305252797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,REF-482483
